edad	is_condicion_fisica	detalle_condicion	epoca	is_camino_realizado_prev	ruta	dias	distancia	is_calzado_adecuado	is_tr_mochila	is_reserva_aloj	etapa_ideal	nota	consejos	intensidad_km_dia	is_experto_senderismo	genero_Mujer	pais_Argentina	pais_Colombia	pais_EEUU	pais_Espana	pais_Francia	pais_Italia	pais_Mexico	pais_Peru	pais_Portugal	pais_Reino_Unido	calzado_Playeros	calzado_Sandalias_de_trekking	calzado_Zapatillas_de_trail_running	calzado_Zapatillas_deportivas_normales	modo_realizacion_A_pie	modo_realizacion_En_bici	alojamiento_Albergues_privados_Hostales__Hoteles	alojamiento_Albergues_publicos	alojamiento_Albergues_publicos_Albergues_privados	alojamiento_Albergues_publicos_Albergues_privados_Airbnb	alojamiento_Albergues_publicos_Albergues_privados_Hostales__Hoteles	alojamiento_Hostales__Hoteles	alojamiento_Hostales__Hoteles_Airbnb	alojamiento_Hostales__Hoteles_Pensiones	alojamiento_No_aplica	is_volver_a_hacer_Tal_vez	is_lesion_Si_importante_me_hizo_abandonar	is_lesion_Si_leve	is_lesion_Si_moderado	alojamiento_Albergues_privados_Hostales__Hoteles.1	alojamiento_Albergues_publicos.1	alojamiento_Albergues_publicos_Albergues_privados.1	alojamiento_Albergues_publicos_Albergues_privados_Airbnb.1	alojamiento_Albergues_publicos_Albergues_privados_Hostales__Hoteles.1	alojamiento_Hostales__Hoteles.1	alojamiento_Hostales__Hoteles_Airbnb.1	alojamiento_Hostales__Hoteles_Pensiones.1	alojamiento_No_aplica.1	motivo_Cultural_turistico_Deportivo	motivo_Cultural_turistico_Deportivo_Personal_reflexivo	motivo_Cultural_turistico_Deportivo_Religioso	motivo_Cultural_turistico_Personal_reflexivo	motivo_Cultural_turistico_Personal_reflexivo_Religioso	motivo_Cultural_turistico_Religioso	motivo_Deportivo	motivo_Deportivo_Cultural_turistico	motivo_Deportivo_Cultural_turistico_Personal_reflexivo	motivo_Deportivo_Personal_reflexivo	motivo_Deportivo_Personal_reflexivo_Religioso	motivo_Deportivo_Religioso	motivo_Disfrutar_de_mis_amigos	motivo_Personal_reflexivo	motivo_Personal_reflexivo_Religioso	motivo_Religioso	motivo_Religioso_Cultural_turistico	motivo_Religioso_Cultural_turistico_Personal_reflexivo	motivo_Religioso_Deportivo	motivo_Religioso_Deportivo_Cultural_turistico_Personal_reflexivo	motivo_Religioso_Deportivo_Personal_reflexivo	motivo_Religioso_Personal_reflexivo	motivo_Religioso_Personal_reflexivo_Una_cosa_te_lleva_a_la_otra_si_darte_cuenta.	motivo_Turismo	nivel_expereincia_previo_Basica__10_km_ocasionalmente	nivel_expereincia_previo_Moderada_1020_km_regularmente	nivel_expereincia_previo_Ninguna	condicion_previa_Baja	condicion_previa_Media	dureza_Moderadas	dureza_Muy_variables	dureza_Suaves	hace_cuanto_Este_ano	hace_cuanto_Mas_de_2_anos	temporada_Otono	temporada_Primavera	temporada_Verano	grupo_edad_30-39	grupo_edad_40-49	grupo_edad_50-59	grupo_edad_60-70	is_volver_binaria	is_volver_talvez	is_lesion	prob_lesion_pred_rf	prob_lesion_pred_lr	prob_lesion_pred_nb	prob_lesion_pred	prob_transporte_mochila_pred_rf	prob_transporte_mochila_pred_lr	prob_transporte_mochila_pred_nb	prob_transporte_mochila_pred	prob_reserva_aloj_pred_rf	prob_reserva_aloj_pred_lr	prob_reserva_aloj_pred_nb	prob_reserva_aloj_pred	nota_pred_rf	nota_pred_linreg	nota_pred	intensidad_km_dia_pred_rf	intensidad_km_dia_pred_linreg	intensidad_km_dia_pred	ruta_recom_vecinos	epoca_recom_vecinos
32.0	0	No	Verano	0	Portugués	4.0	100	1	1	1	Cortas y fáciles (≤ 15 km)	9.0	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	25.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0.005	0.0005168746597594888	0.14071710391371806	0.0005168746597594888	0.2025	0.41460538004887054	0.30123097399094184	0.30123097399094184	0.9825	0.999493456695514	1.0	0.999493456695514	8.6675	8.708140160981609	8.708140160981609	25.0	19.327595060755364	25.0	Inglés	Verano
32.0	0	No	Verano	0	Francés	6.0	100	1	0	1	Largas y exigentes (≥ 25 km)	8.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0.0025	0.000530819136112542	2.392813871336035e-06	0.000530819136112542	0.0925	0.5040060943573946	0.050369907989243186	0.050369907989243186	0.9875	0.9965112520849604	1.0	0.9965112520849604	8.7525	8.576834200781734	8.576834200781734	16.666666666666732	20.088234093155783	16.666666666666732	Francés	Verano
32.0	0	No	Invierno	0	Inglés	5.0	100	0	0	1	Largas y exigentes (≥ 25 km)	7.0	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	20.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.1525	0.011012375447228042	0.9999993330608653	0.011012375447228042	0.11	0.15343504316867315	0.0018113152275408644	0.0018113152275408644	0.955	0.998925466510852	1.0	0.998925466510852	6.7625	7.014851913708952	7.014851913708952	20.0	18.513795076917628	20.0	Francés	Verano
23.0	0	No	Verano	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.01	0.0006089679541141611	0.13186310223314415	0.0006089679541141611	0.1325	0.3632621785411354	0.9535056366575569	0.9535056366575569	0.99	0.9997141992839208	1.0	0.9997141992839208	8.5375	8.80655900431153	8.80655900431153	16.66666666666673	17.772994186760332	16.66666666666673	Francés	Verano
28.0	0	No	Otoño	0	Francés	5.0	100	1	0	0	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	20.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.02	0.0007480524659970008	0.9455727603323342	0.0007480524659970008	0.1525	0.37113155525595376	0.9929694432867171	0.9929694432867171	0.105	0.0012684390300500407	3.3026441384400545e-32	0.0012684390300500407	8.6075	8.67157506455953	8.67157506455953	20.0	18.823085731627128	20.0	Francés	Invierno
32.0	0	No	Otoño	0	Francés	5.0	100	1	0	0	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	20.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.0075	0.0006541433190762278	0.00032683708354092723	0.0006541433190762278	0.1	0.39433477974830444	0.11653468126988548	0.11653468126988548	0.025	0.0019357789151231153	5.140873136612045e-223	0.0019357789151231153	8.5925	8.898598564947836	8.898598564947836	20.0	19.082515045917127	20.0	Francés	Otoño
18.0	0	No	Verano	0	Primitivo	6.0	200	1	0	0	Largas y exigentes (≥ 25 km)	9.0	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	33.333333333333336	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.03	0.0005281843634341325	6.062702912891986e-06	0.0005281843634341325	0.12	0.38231148498567447	0.331017293733939	0.331017293733939	0.08	0.010880598586333818	1.2557769010020479e-221	0.010880598586333818	8.6925	8.628255227904468	8.628255227904468	33.33333333333349	28.563103086311116	33.33333333333349	Portugués	Otoño
32.0	0	No	Primavera	0	Francés	6.0	100	0	0	0	Largas y exigentes (≥ 25 km)	9.0	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.0175	0.0008189122351961586	0.8121100126382425	0.0008189122351961586	0.1075	0.3888127164596015	0.9282025055574811	0.9282025055574811	0.0075	0.0009809756512841432	0.0	0.0009809756512841432	8.6775	8.803109566285851	8.803109566285851	16.666666666666732	17.524289859521353	16.666666666666732	Francés	Primavera
25.0	0	No	Verano	0	Portugués	3.0	100	0	0	1	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	33.333333333333336	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0375	0.0008420917693956565	0.00016423401064741	0.0008420917693956565	0.1975	0.41601703480555585	0.3512737446087125	0.3512737446087125	0.96	0.9994094514037666	1.0	0.9994094514037666	8.645	8.512473589767623	8.512473589767623	33.33333333333349	21.521684026474382	33.33333333333349	Portugués	Verano
31.0	0	No	Invierno	0	Francés	4.0	100	1	0	1	Largas y exigentes (≥ 25 km)	8.0	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	25.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.01	0.0005741815285055447	0.4733166194603632	0.0005741815285055447	0.1575	0.4747819221632082	0.3213736431570324	0.3213736431570324	0.3025	0.2724043062129387	6.192210708599071e-29	0.2724043062129387	8.3825	8.432728437732461	8.432728437732461	25.0	21.653841008739196	25.0	Portugués	Verano
32.0	0	No	Otoño	0	Francés	8.0	100	1	0	0	Cortas y fáciles (≤ 15 km)	9.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	12.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0.0025	0.0006530095366112996	8.490418661053645e-07	0.0006530095366112996	0.1925	0.5250095373166468	0.13912659813709577	0.13912659813709577	0.025	0.0017782616260175914	0.0	0.0017782616260175914	8.61	8.622472154295469	8.622472154295469	12.5	15.51912245988018	12.5	Francés	Otoño
24.0	0	No	Primavera	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.000495988716700366	2.5858897803405775e-08	0.000495988716700366	0.0575	0.5685958163474224	0.9999091910571023	0.9999091910571023	0.8675	0.9975104470536448	1.0	0.9975104470536448	8.91	8.679422296535162	8.679422296535162	16.666666666666732	19.34545538134009	16.666666666666732	Portugués	Verano
38.0	0	No	Verano	0	Francés	6.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0.005	0.0005300635956015623	0.0008080484086107738	0.0005300635956015623	0.1175	0.33764272223990116	0.36695438183638013	0.36695438183638013	0.995	0.9977102059540778	1.0	0.9977102059540778	9.0175	8.75654639058901	8.75654639058901	16.666666666666732	17.958328434929907	16.666666666666732	Portugués	Verano
33.0	0	No	Verano	1	del Norte	20.0	200	1	0	1	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	10.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0.0025	0.000951243186443247	0.9410027227135509	0.000951243186443247	0.2075	0.653669564512305	0.9810808264481313	0.9810808264481313	0.9925	0.9994283082417896	1.0	0.9994283082417896	8.7125	8.87781382953984	8.87781382953984	10.043209472957766	12.49017130792038	10.043209472957766	Francés	Verano
32.0	0	No	Verano	0	Portugués	7.0	100	1	0	0	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	14.285714285714286	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0.01	0.0005817151899330377	0.01547297751145644	0.0005817151899330377	0.1725	0.39236852773443515	9.231219161959015e-09	9.231219161959015e-09	0.055	0.06840181231263313	3.031174146081106e-220	0.06840181231263313	8.78	8.629426579667825	8.629426579667825	14.285714285714366	15.468243172712542	14.285714285714366	Francés	Otoño
32.0	0	No	Primavera	0	Francés	5.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	20.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.0075	0.0005292080957244556	0.0930190871711961	0.0005292080957244556	0.1625	0.47435074873653077	0.9998203036803232	0.9998203036803232	0.9625	0.9947346740320657	1.0	0.9947346740320657	8.895	9.00330231687808	9.00330231687808	20.0	18.33606170165389	20.0	Inglés	Primavera
43.0	0	No	Otoño	0	Francés	5.0	100	1	0	1	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	20.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0.005	0.0004998697700771639	0.0040294549761242405	0.0004998697700771639	0.0975	0.229286546661216	0.001491901787395612	0.001491901787395612	0.9825	0.9913851442794243	1.0	0.9913851442794243	8.5475	8.718236948849913	8.718236948849913	20.0	19.526053620244397	20.0	Portugués	Verano
32.0	1	Escoliosis	Verano	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.015	0.0009245442931090425	0.0005678620380492726	0.0009245442931090425	0.09	0.5140773908941961	0.968247156783053	0.968247156783053	0.9975	0.9994083281868819	1.0	0.9994083281868819	8.6925	8.698932755832464	8.698932755832464	16.666666666666732	17.763589734880764	16.666666666666732	Francés	Verano
23.0	1	Asma leve	Verano	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.02	0.0007535145737026796	7.850584679841163e-05	0.0007535145737026796	0.07	0.4586548815015153	0.7628114129981087	0.7628114129981087	0.99	0.9995099465035067	1.0	0.9995099465035067	8.7275	8.764813829476392	8.764813829476392	16.66666666666673	17.943310864425644	16.66666666666673	Francés	Verano
27.0	0	No	Verano	0	Portugués	3.0	100	0	0	1	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	33.333333333333336	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.03	0.0012877891170391112	0.0002863303138238159	0.0012877891170391112	0.185	0.5188770550376912	0.6977807224343127	0.6977807224343127	0.9625	0.9984084931667877	1.0	0.9984084931667877	8.2675	8.622848282810159	8.622848282810159	33.33333333333349	21.29492513772285	33.33333333333349	Francés	Verano
32.0	0	No	Verano	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0.0075	0.0005429356216422745	0.02809661507968149	0.0005429356216422745	0.0675	0.28870273411230285	0.26710814652828646	0.26710814652828646	0.2875	0.1381934787969468	3.196715767059655e-25	0.1381934787969468	8.8825	8.781777907820329	8.781777907820329	16.666666666666732	17.19676777233902	16.666666666666732	Francés	Verano
42.0	0	No	Otoño	1	del Norte	6.0	100	1	0	0	Largas y exigentes (≥ 25 km)	9.0	Controla el ritmo; escucha tus pies y haz estiramientos. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0.0175	0.0009123653519130145	0.9442811262671025	0.0009123653519130145	0.1075	0.4579566481441261	0.985056250950819	0.985056250950819	0.3725	0.5569426881685061	7.798586014717923e-28	0.5569426881685061	8.7925	8.79668929806023	8.79668929806023	16.666666666666732	17.102171220653446	16.666666666666732	Francés	Invierno
32.0	0	No	Invierno	0	Francés	8.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	12.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0.0025	0.00032726575648910934	1.0394845841940441e-17	0.00032726575648910934	0.1925	0.4808729846089748	0.90651738172616	0.90651738172616	0.985	0.9990475569733048	1.0	0.9990475569733048	8.6925	8.488022649099982	8.488022649099982	12.5	16.088283367402372	12.5	Francés	Verano
34.0	0	No	Primavera	0	Portugués	7.0	100	1	0	0	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	14.285714285714286	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.0025	0.0006423923560830893	3.800601169998818e-05	0.0006423923560830893	0.1475	0.32257912843331144	0.04638953299551524	0.04638953299551524	0.0725	0.00376966987250396	1.1167493657631674e-28	0.00376966987250396	8.855	8.678766651166287	8.678766651166287	14.285714285714366	17.00347079701862	14.285714285714366	Francés	Otoño
45.0	0	No	Verano	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.01	0.0004927386092188388	3.988330723034702e-05	0.0004927386092188388	0.07	0.22692111644446875	0.006433210966681488	0.006433210966681488	0.3325	0.2405541245101451	3.1219529563610892e-24	0.2405541245101451	8.485	8.76375111902619	8.76375111902619	16.666666666666732	17.534145876323382	16.666666666666732	Portugués	Verano
28.0	0	No	Verano	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0075	0.0010425210597503987	0.0009201667011063277	0.0010425210597503987	0.2525	0.3977114509985192	0.2851595235565892	0.2851595235565892	0.9625	0.9991710044689569	1.0	0.9991710044689569	8.7	8.710073544565843	8.710073544565843	16.66666666666673	18.018372422045186	16.66666666666673	Portugués	Verano
32.0	0	No	Verano	0	Portugués	6.0	100	1	0	1	Largas y exigentes (≥ 25 km)	9.0	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.0125	0.0011644273179935586	0.16878526145055095	0.0011644273179935586	0.1675	0.5305230715922097	0.26965371260817145	0.26965371260817145	1.0	0.9995340740754844	1.0	0.9995340740754844	8.67	8.547594027341795	8.547594027341795	16.666666666666732	18.86624239146549	16.666666666666732	Francés	Verano
27.0	1	Tendinitis rotuliana	Verano	1	Inglés	5.0	100	1	0	0	Cortas y fáciles (≤ 15 km)	9.0	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	20.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0.00028107561556791233	5.777700801978364e-12	0.00028107561556791233	0.245	0.5990135472717399	0.9999999672642451	0.9999999672642451	0.0925	0.012905652732894474	1.885032321526282e-154	0.012905652732894474	8.7975	8.883829974789492	8.883829974789492	20.0	18.031976693377008	20.0	Francés	Verano
